2003	327	9	7.9	-0.9	-1.4	229214	4	538	-66
2003	327	10	7.2	-3.5	1.7	235851	3.7	537	-59
2003	327	11	4.5	-3.5	5.1	219827	4.3	561	-51
2003	327	12	6.6	-2.1	0.1	253848	4.2	557	-46
2003	327	13	3.3	-5.2	-0.1	246067	4.7	582	-49
2003	327	14	5	-5.5	1	219460	4.6	566	-41
2003	327	15	4.9	-4.8	2.9	201357	4.7	564	-38
2003	327	16	6.1	-4.1	4.8	177025	4.3	555	-35
2003	327	17	5.9	-4.8	3.2	187356	4.6	559	-33
2003	327	18	7	-1.2	-0.2	191712	4.7	551	-35
2003	327	19	6.5	-2.6	-1.6	192380	4.4	552	-38
2003	327	20	6.4	-4.1	-2.5	164148	3.7	554	-46
2003	327	21	6	-4.2	0.5	156069	3.8	563	-47
2003	327	22	7.1	-5	0.5	144060	3.8	547	-41
2003	327	23	5.9	-6.1	0.9	149984	3.6	556	-36
2003	328	0	4.7	-4.8	-0.7	132821	3.7	567	-32
2003	328	1	7	-5.4	-0.9	113852	3.7	540	-33
2003	328	2	7.9	-4.8	1.1	124946	3.9	530	-30
2003	328	3	7.9	-4.1	2	140341	3.9	527	-29
2003	328	4	7.8	-3.4	1.3	148566	4.1	528	-29
2003	328	5	5.1	-7.1	2	145616	3.9	548	-30
2003	328	6	6.2	-6.5	1.1	150575	4.1	539	-30
2003	328	7	5.4	-7.1	-1	157733	4.3	546	-29
2003	328	8	6.7	-4.9	0	163843	4.5	533	-27
2003	328	9	8.4	-4.1	0.2	163888	4.2	513	-29
2003	328	10	5.8	-7.3	2.4	128725	3.6	533	-28
2003	328	11	7.7	-5.2	1.6	115489	3.5	514	-28
2003	328	12	6.4	-5	2.1	143806	4.5	533	-26
2003	328	13	5.9	-2.8	-3.1	215111	5.5	549	-27
2003	328	14	5	-0.9	-1	249173	5.4	554	-27
2003	328	15	5.4	-5.5	2.2	231511	4.4	562	-26
2003	328	16	6.1	-3.9	-2.1	235910	4.2	560	-23
2003	328	17	5.6	-6.1	0.1	182558	4	565	-27
2003	328	18	5.1	-6.8	-1.3	156047	3.5	574	-28
2003	328	19	5.3	-6.2	-1.4	165113	3.9	574	-26
2003	328	20	6.2	-4.4	-1.7	162134	3.8	563	-31
2003	328	21	6.1	1.4	0.9	199366	3.7	573	-32
2003	328	22	5.8	-1.5	2.4	178708	3.8	576	-33
2003	328	23	4.7	-4.2	-0.8	171038	3.5	607	-28
2003	329	0	4.7	-4	-0.7	180104	3.3	613	-27
2003	329	1	1.9	-4.5	-1.3	216574	3.1	640	-27
2003	329	2	3	-3.3	1.1	215696	3.3	630	-27
2003	329	3	4.2	-3.3	-0.5	172050	3.3	620	-25
2003	329	4	3.8	-4.5	-2.6	116332	3.2	608	-28
2003	329	5	3.8	-2.7	0.6	147988	3.3	604	-35
2003	329	6	3.8	-2.1	3.2	144991	3.6	598	-33
2003	329	7	4.9	-0.5	1.7	146912	3.5	587	-28
2003	329	8	4.8	1.1	-1.3	167409	3.7	588	-26
2003	329	9	4.8	0.3	2.9	140437	3.9	583	-31
2003	329	10	3.9	-1.1	2.3	154864	4	591	-26
2003	329	11	4.6	-0.9	-0.6	164782	4.1	584	-23
2003	329	12	2.8	-3	1	144625	4	595	-22
2003	329	13	3	-3.2	-0.6	164585	3.6	593	-21
2003	329	14	2.8	-3.3	-2.1	150612	3.7	595	-20
2003	329	15	3.2	-0.7	-2.4	150025	3.8	590	-23
2003	329	16	4.5	1	1.5	157043	3.9	575	-24
2003	329	17	5	1.3	0.4	142487	4	572	-25
2003	329	18	3.8	0.1	3	123954	4	577	-23
2003	329	19	4.6	-1.6	1.3	118893	3.7	571	-17
2003	329	20	5.5	-3	1	107876	3.9	558	-14
2003	329	21	2.7	-5.5	-0.6	128027	3.6	572	-12
2003	329	22	2.3	-5.4	-2.4	112044	3.2	564	-14
2003	329	23	2.9	-5	-0.8	122947	2.7	544	-19
2003	330	0	2.1	-5.3	-1.2	125813	2.7	549	-19
2003	330	1	1.3	-5.4	-1.9	126404	2.8	549	-21
2003	330	2	0.8	-4.6	-0.8	142402	2.7	555	-23
2003	330	3	2	-3.6	-0.3	170329	2.8	542	-23
2003	330	4	2.9	-3.2	-1.2	185658	3	530	-22
2003	330	5	2.5	-4.2	-0.2	162038	2.9	531	-21
2003	330	6	4.6	-1.7	0.7	174982	3.3	509	-23
2003	330	7	5.2	-0.1	-0.4	178379	3.4	502	-24
2003	330	8	3.7	-1.5	0.8	171968	3	509	-20
2003	330	9	3.5	-1.1	3.4	172623	2.9	516	-19
2003	330	10	3.5	-4.4	0.3	163132	2.6	509	-17
2003	330	11	3.8	-2.7	2.2	155140	2.7	515	-12
2003	330	12	3.9	-1.3	-3.4	144352	2.8	510	-12
2003	330	13	3	-4.2	-0.9	133686	2.4	511	-20
2003	330	14	3.9	-3.6	0.3	144090	2.5	509	-20
2003	330	15	5.1	1.1	-1.4	161312	2.7	497	-16
2003	330	16	5.3	-0.3	1.4	127283	2.9	490	-22
2003	330	17	1.9	-3.9	0	112168	2.4	517	-22
2003	330	18	0.1	-4.8	-1	100694	2.2	538	-19
2003	330	19	3	-3.3	1	112202	2.5	512	-17
2003	330	20	2.5	-4.2	-0.5	101974	2.3	511	-13
2003	330	21	2.3	-4.2	-0.5	91510	2.2	515	-12
2003	330	22	0.1	-5.2	-1.2	74518	2.1	532	-15
2003	330	23	1.8	-4.8	0.1	75770	1.9	511	-15
2003	331	0	4.3	-1.9	1.8	106776	2.4	498	-14
2003	331	3	4.1	-2.6	0.2	116441	2.4	492	-17
2003	331	4	1.5	-2.7	0.7	101776	2.2	508	-14
2003	331	15	1.8	-0.2	3.5	73498	2.7	472	-10
2003	331	19	3.1	-2.4	-2.5	60207	2.7	439	-7
2003	332	0	2.4	-1.8	2.1	50962	3	423	-1
2003	332	1	2.1	-2.5	-3	49776	3.1	418	-6
2003	332	2	1.8	-1.9	-0.2	47844	3.2	421	-7
2003	332	3	2.3	-2.7	-1	56426	2.8	415	-10
2003	332	4	4.5	0.2	2.4	97702	2.8	405	-9
2003	332	5	2.1	-2.4	3	66064	3.4	419	-7
2003	332	7	1.1	-4	-2	65137	3.1	419	-9
2003	332	8	-0.2	-4.7	-0.5	58876	3.4	426	-9
2003	332	9	0.8	-5	-2	51687	2.9	420	-7
2003	332	10	1.1	-2	-1.5	64944	3.6	423	-3
2003	332	11	2.5	-2.3	-4	90067	3.5	417	-3
2003	332	12	3.3	0.2	-5.7	85505	3.5	410	-7
2003	332	13	3	-4.7	-4.6	69400	3.4	418	-10
2003	332	14	3.4	-5.8	0	78640	3.3	414	-11
2003	332	15	4	-5.3	2.2	76894	2.6	405	-8
2003	332	16	2.9	-5	-0.9	79429	2.7	419	-6
2003	332	17	3.4	-5	0.7	67880	2.8	418	-8
2003	332	18	3.3	-3.4	4.6	154204	2	424	-10
2003	332	19	3	-4.5	3.7	89217	2.3	419	-6
2003	332	20	3.4	-3.4	4.2	59762	2.6	412	-4
2003	332	21	3.2	-4.7	2.2	52984	2.8	417	-4
2003	332	22	2.8	-4.6	1	56111	3.3	418	-2
2003	332	23	4.2	-4.5	1.5	69039	3.1	408	-2
2003	333	0	3.8	-4.2	-0.8	80624	3.9	412	-1
2003	333	1	2.3	-3	-4.6	51625	4.2	420	-6
2003	333	2	4.8	-4	-0.7	40805	3.4	380	-13
2003	333	3	3.6	-4.8	1	20903	3.1	371	-11
2003	333	4	5	-4.8	1.9	20465	2.6	359	-9
2003	333	5	3.9	-4.2	4.5	25579	2.3	368	-7
2003	333	6	5.8	-1.9	-0.7	79835	4	358	-7
2003	333	7	5.3	2.4	-1.4	80845	5.7	364	-9
2003	333	8	4.7	2.6	-1.2	72076	5.6	366	-12
2003	333	9	5.4	4.3	1.3	66563	5	355	-11
2003	333	10	5.5	3.7	2.3	73550	4.8	357	-11
2003	333	11	5.3	3.4	-0.2	65241	5.6	357	-9
2003	333	12	4.9	4.5	-0.3	70723	5.3	355	-7
2003	333	13	2.3	5.4	3.2	43553	5.3	364	-8
2003	333	14	-1.1	2.4	4.9	58971	5.1	387	-7
2003	333	15	3.4	0.6	3.4	78994	4.3	371	-4
2003	333	16	7.1	-1.6	3.6	129383	3.1	364	-5
2003	333	17	3.8	-6.2	-1.3	82667	3.8	369	-4
2003	333	18	3.3	-5.7	0.2	47653	3.3	375	-5
2003	333	19	3.8	2.5	4.4	67477	4.7	371	-3
2003	333	20	4.8	2.4	1.1	101145	5.4	366	0
2003	333	21	5.8	3.9	-0.7	116187	5.5	361	1
2003	333	22	7	1.7	0.6	172289	4.4	360	-1
2003	333	23	5.7	-2.5	1.4	96222	4.4	379	2
2003	334	0	5.8	-7.7	-0.2	65174	4.9	392	1
2003	334	1	5.5	-9.2	0.2	71393	6.2	405	0
2003	334	2	6.6	-8.7	1.1	73092	5.4	402	-4
2003	334	3	5.4	-6.3	0.5	97867	6.5	406	1
2003	334	4	5.4	-11.1	5.1	161896	10.1	442	12
2003	334	5	5.4	-12.6	3.1	174052	11.2	459	16
2003	334	6	5.3	-11.9	7.5	164688	10.4	470	19
2003	334	7	3.7	-10	5.9	190129	11.1	476	22
2003	334	8	6.5	-5.5	6.7	213138	11.4	468	23
2003	334	9	4.6	-7.2	6.2	194273	8.7	487	19
2003	334	10	9.2	-10.8	2.3	147351	6.6	484	15
2003	334	11	9.6	-9.8	-0.6	156158	6.4	483	16
2003	334	12	8	1.4	5.1	148622	8.6	467	14
2003	334	13	9.3	0.5	-0.7	146904	7	477	7
2003	334	14	9.7	-4.6	-5.8	129393	5	488	-3
2003	334	15	7.8	-5.7	-6	121637	5	488	-3
2003	334	16	9.3	-0.4	-2.2	165978	5.8	474	-9
2003	334	17	6.1	-3.9	-5	99855	4.9	484	-23
2003	334	18	4.9	-4.3	-5.4	85873	4.4	485	-30
2003	334	19	4.6	-3.5	-5.6	100907	3.8	489	-34
2003	334	20	5.2	-2.6	-3.3	102006	3.7	479	-39
2003	334	21	5.4	-4.2	-3.7	86345	3.3	475	-38
2003	334	22	5.8	-3.4	-3	106987	3.6	477	-33
-27	-27	-27	-27	-27	-27	-27	-27	-27	-27
